periodyear,naicstitle,edr,wage.type,wages,planning.region,emp,wages.emp,pct.ind.emp,label
2003,Animal Production and Aquaculture,EDR 9 - South Central,totwageYear,47647059,Southwest,1887,25250.163751987282,0.2585639901342834,EDR 9
2003,Support Activities for Crop Production,EDR 9 - South Central,totwageYear,1860671,Southwest,65,28625.707692307693,0.11545293072824156,EDR 9
2003,Support Activities for Animal Production,EDR 9 - South Central,totwageYear,1396645,Southwest,73,19132.12328767123,0.14484126984126985,EDR 9
2003,Food Manufacturing,EDR 9 - South Central,totwageYear,176066306,Southwest,5388,32677.48812175204,0.11842018505901229,EDR 9
2003,Farm Product Raw Material Merchant Wholesalers,EDR 9 - South Central,totwageYear,20199640,Southwest,596,33892.01342281879,0.10756181194730192,EDR 9
2003,Farm Supplies Merchant Wholesalers,EDR 9 - South Central,totwageYear,32788767,Southwest,796,41191.918341708544,0.19065868263473054,EDR 9
2002,"Total, All Industries",EDR 9 - South Central,totwageYear,2737374879,Southwest,103353,26485.68381179066,0.0405143983639479,EDR 9
2002,Crop Production,EDR 9 - South Central,totwageYear,2906808,Southwest,154,18875.376623376622,0.02746077032810271,EDR 9
2002,Animal Production and Aquaculture,EDR 9 - South Central,totwageYear,45599508,Southwest,1823,25013.443773998904,0.2546800782341436,EDR 9
2002,Support Activities for Crop Production,EDR 9 - South Central,totwageYear,1919290,Southwest,65,29527.53846153846,0.12218045112781954,EDR 9
2002,Support Activities for Animal Production,EDR 9 - South Central,totwageYear,1336178,Southwest,65,20556.584615384614,0.11545293072824156,EDR 9
2002,Food Manufacturing,EDR 9 - South Central,totwageYear,173659041,Southwest,5489,31637.646383676445,0.11657392855625875,EDR 9
2002,Farm Product Raw Material Merchant Wholesalers,EDR 9 - South Central,totwageYear,18507165,Southwest,568,32583.036971830985,0.10877058598238223,EDR 9
2002,Farm Supplies Merchant Wholesalers,EDR 9 - South Central,totwageYear,30516583,Southwest,798,38241.332080200504,0.19289340101522842,EDR 9
2001,"Total, All Industries",EDR 9 - South Central,totwageYear,2651813248,Southwest,103128,25713.804669924753,0.039985700560113094,EDR 9
2001,Crop Production,EDR 9 - South Central,totwageYear,3623836,Southwest,186,19482.989247311827,0.03415977961432507,EDR 9
2001,Animal Production and Aquaculture,EDR 9 - South Central,totwageYear,43166266,Southwest,1782,24223.493827160495,0.25212224108658743,EDR 9
2001,Support Activities for Crop Production,EDR 9 - South Central,totwageYear,1871335,Southwest,73,25634.72602739726,0.11388455538221529,EDR 9
2001,Support Activities for Animal Production,EDR 9 - South Central,totwageYear,1201548,Southwest,56,21456.214285714286,0.14249363867684478,EDR 9
2001,Food Manufacturing,EDR 9 - South Central,totwageYear,166362792,Southwest,5563,29905.229552399785,0.11650261780104712,EDR 9
2001,Farm Product Raw Material Merchant Wholesalers,EDR 9 - South Central,totwageYear,18732712,Southwest,609,30759.789819376027,0.11927144535840188,EDR 9
2001,Farm Supplies Merchant Wholesalers,EDR 9 - South Central,totwageYear,27590780,Southwest,793,34792.91298865069,0.2026578073089701,EDR 9
2018,"Total, All Industries",EDR 10 - Southeast,totwageYear,12785765212,Southeast,244576,52277.26846460814,0.08652157963012817,EDR 10
2018,Crop Production,EDR 10 - Southeast,totwageYear,23522263,Southeast,668,35212.96856287425,0.0904536222071767,EDR 10
2018,Animal Production and Aquaculture,EDR 10 - Southeast,totwageYear,71708312,Southeast,2106,34049.53086419753,0.19498194611610037,EDR 10
2018,Support Activities for Crop Production,EDR 10 - Southeast,totwageYear,5153038,Southeast,162,31808.876543209877,0.164969450101833,EDR 10
2018,Support Activities for Animal Production,EDR 10 - Southeast,totwageYear,2852707,Southeast,103,27696.18446601942,0.1579754601226994,EDR 10
2018,Food Manufacturing,EDR 10 - Southeast,totwageYear,576863722,Southeast,10594,54451.92769492165,0.22347853601940723,EDR 10
2018,Agricultural Implement Manufacturing,EDR 10 - Southeast,totwageYear,3360084,Southeast,72,46667.833333333336,0.15286624203821655,EDR 10
2018,Farm Product Raw Material Merchant Wholesalers,EDR 10 - Southeast,totwageYear,31859524,Southeast,599,53187.8530884808,0.08932299433343274,EDR 10
2018,Farm Supplies Merchant Wholesalers,EDR 10 - Southeast,totwageYear,45691858,Southeast,652,70079.53680981595,0.12464155993117951,EDR 10
2017,"Total, All Industries",EDR 10 - Southeast,totwageYear,12084320710,Southeast,242752,49780.51966616135,0.0867164062873967,EDR 10
2017,Crop Production,EDR 10 - Southeast,totwageYear,22241556,Southeast,658,33801.75683890578,0.08888288531676347,EDR 10
2017,Animal Production and Aquaculture,EDR 10 - Southeast,totwageYear,71240178,Southeast,2162,32951.05365402405,0.19540853217642806,EDR 10
2017,Support Activities for Crop Production,EDR 10 - Southeast,totwageYear,6277819,Southeast,180,34876.77222222222,0.17733990147783252,EDR 10
2017,Support Activities for Animal Production,EDR 10 - Southeast,totwageYear,2892570,Southeast,109,26537.339449541283,0.18825561312607944,EDR 10
2017,Food Manufacturing,EDR 10 - Southeast,totwageYear,565587315,Southeast,10726,52730.49738952079,0.22608658994140213,EDR 10
2017,Agricultural Implement Manufacturing,EDR 10 - Southeast,totwageYear,3220961,Southeast,71,45365.64788732395,0.15106382978723404,EDR 10
2017,Farm Product Raw Material Merchant Wholesalers,EDR 10 - Southeast,totwageYear,29187944,Southeast,569,51296.91388400703,0.07838545254167241,EDR 10
2017,Farm Supplies Merchant Wholesalers,EDR 10 - Southeast,totwageYear,43887756,Southeast,653,67209.42725880552,0.13525269262634632,EDR 10
2016,"Total, All Industries",EDR 10 - Southeast,totwageYear,11568166511,Southeast,241050,47990.73433312591,0.08746225570981035,EDR 10
2016,Crop Production,EDR 10 - Southeast,totwageYear,22370754,Southeast,657,34049.85388127854,0.09257432718049881,EDR 10
2016,Animal Production and Aquaculture,EDR 10 - Southeast,totwageYear,70446815,Southeast,2179,32329.882973841213,0.20438983209830222,EDR 10
2016,Support Activities for Crop Production,EDR 10 - Southeast,totwageYear,6432231,Southeast,204,31530.54411764706,0.19805825242718447,EDR 10
2016,Support Activities for Animal Production,EDR 10 - Southeast,totwageYear,2798437,Southeast,107,26153.616822429907,0.22431865828092243,EDR 10
2016,Food Manufacturing,EDR 10 - Southeast,totwageYear,539280532,Southeast,10497,51374.72916071259,0.22666321176394377,EDR 10
2016,Agricultural Implement Manufacturing,EDR 10 - Southeast,totwageYear,2661334,Southeast,56,47523.82142857143,0.14933333333333335,EDR 10
2016,Farm Product Raw Material Merchant Wholesalers,EDR 10 - Southeast,totwageYear,28842624,Southeast,596,48393.6644295302,0.07897177686497946,EDR 10
2016,Farm Supplies Merchant Wholesalers,EDR 10 - Southeast,totwageYear,39943426,Southeast,646,61831.92879256966,0.1376224968044312,EDR 10
2015,"Total, All Industries",EDR 10 - Southeast,totwageYear,11164582783,Southeast,237642,46980.6801112598,0.08744525058608504,EDR 10
2015,Crop Production,EDR 10 - Southeast,totwageYear,17914930,Southeast,589,30415.84040747029,0.08614889571449466,EDR 10
2015,Animal Production and Aquaculture,EDR 10 - Southeast,totwageYear,68557910,Southeast,2182,31419.757103574702,0.20188749074759438,EDR 10
2015,Support Activities for Crop Production,EDR 10 - Southeast,totwageYear,6299326,Southeast,215,29299.190697674418,0.22279792746113988,EDR 10
2015,Support Activities for Animal Production,EDR 10 - Southeast,totwageYear,2587121,Southeast,111,23307.396396396398,0.23717948717948717,EDR 10
2015,Food Manufacturing,EDR 10 - Southeast,totwageYear,512410502,Southeast,10279,49850.228816032686,0.2239384762859197,EDR 10
2015,Agricultural Implement Manufacturing,EDR 10 - Southeast,totwageYear,2210638,Southeast,43,51410.186046511626,0.08829568788501027,EDR 10
2015,Farm Product Raw Material Merchant Wholesalers,EDR 10 - Southeast,totwageYear,29090556,Southeast,595,48891.69075630252,0.07698279208176996,EDR 10
2015,Farm Supplies Merchant Wholesalers,EDR 10 - Southeast,totwageYear,35900933,Southeast,625,57441.4928,0.1500960614793468,EDR 10
2014,"Total, All Industries",EDR 10 - Southeast,totwageYear,10598867440,Southeast,235382,45028.368524356156,0.08799438946139876,EDR 10
2014,Crop Production,EDR 10 - Southeast,totwageYear,16257793,Southeast,558,29135.82974910394,0.08533414895243921,EDR 10
2014,Animal Production and Aquaculture,EDR 10 - Southeast,totwageYear,63130473,Southeast,2074,30438.993731918996,0.19805194805194806,EDR 10
2014,Support Activities for Crop Production,EDR 10 - Southeast,totwageYear,4574572,Southeast,148,30909.27027027027,0.15562565720294427,EDR 10
2014,Support Activities for Animal Production,EDR 10 - Southeast,totwageYear,1228766,Southeast,46,26712.304347826088,0.14285714285714285,EDR 10
2014,Food Manufacturing,EDR 10 - Southeast,totwageYear,475223035,Southeast,10312,46084.46809542281,0.22614035087719297,EDR 10
2014,Agricultural Implement Manufacturing,EDR 10 - Southeast,totwageYear,2245263,Southeast,40,56131.575,0.08583690987124463,EDR 10
2014,Farm Product Raw Material Merchant Wholesalers,EDR 10 - Southeast,totwageYear,28476009,Southeast,601,47381.046589018304,0.07751837998194247,EDR 10
2014,Farm Supplies Merchant Wholesalers,EDR 10 - Southeast,totwageYear,32108345,Southeast,602,53336.12126245847,0.1407528641571195,EDR 10
2013,"Total, All Industries",EDR 10 - Southeast,totwageYear,10318075744,Southeast,235160,43876.83170607246,0.0889770739119643,EDR 10
2013,Crop Production,EDR 10 - Southeast,totwageYear,18887615,Southeast,672,28106.56994047619,0.09915891987605135,EDR 10
2013,Animal Production and Aquaculture,EDR 10 - Southeast,totwageYear,58984102,Southeast,2080,28357.741346153845,0.2032838154808444,EDR 10
2013,Support Activities for Crop Production,EDR 10 - Southeast,totwageYear,3246995,Southeast,89,36483.089887640446,0.09458023379383634,EDR 10
2013,Support Activities for Animal Production,EDR 10 - Southeast,totwageYear,474538,Southeast,18,26363.222222222223,0.07468879668049792,EDR 10
2013,Food Manufacturing,EDR 10 - Southeast,totwageYear,470361396,Southeast,10209,46073.209521010875,0.2249520745653659,EDR 10
2013,Agricultural Implement Manufacturing,EDR 10 - Southeast,totwageYear,1631736,Southeast,37,44100.97297297297,0.07505070993914807,EDR 10
2013,Farm Product Raw Material Merchant Wholesalers,EDR 10 - Southeast,totwageYear,28156012,Southeast,596,47241.63087248322,0.07600102014792146,EDR 10
2013,Farm Supplies Merchant Wholesalers,EDR 10 - Southeast,totwageYear,34269753,Southeast,670,51148.885074626865,0.15279361459521096,EDR 10
2012,"Total, All Industries",EDR 10 - Southeast,totwageYear,10030549750,Southeast,233147,43022.42683800349,0.08965385437704093,EDR 10
2012,Crop Production,EDR 10 - Southeast,totwageYear,18093373,Southeast,651,27793.199692780338,0.09788001804239964,EDR 10
2012,Animal Production and Aquaculture,EDR 10 - Southeast,totwageYear,53524891,Southeast,1980,27032.773232323234,0.19889502762430938,EDR 10
2012,Support Activities for Crop Production,EDR 10 - Southeast,totwageYear,3659283,Southeast,129,28366.53488372093,0.12078651685393259,EDR 10
2012,Food Manufacturing,EDR 10 - Southeast,totwageYear,454491161,Southeast,10241,44379.568499170004,0.23090798403643661,EDR 10
2012,Agricultural Implement Manufacturing,EDR 10 - Southeast,totwageYear,2215974,Southeast,66,33575.36363636364,0.06389157792836399,EDR 10
2012,Farm Product Raw Material Merchant Wholesalers,EDR 10 - Southeast,totwageYear,25562983,Southeast,523,48877.5965583174,0.06858116968266458,EDR 10
2012,Farm Supplies Merchant Wholesalers,EDR 10 - Southeast,totwageYear,33315747,Southeast,654,50941.50917431193,0.16072745146227574,EDR 10
2011,"Total, All Industries",EDR 10 - Southeast,totwageYear,9586008311,Southeast,228519,41948.40827677349,0.08921606099138327,EDR 10
2011,Crop Production,EDR 10 - Southeast,totwageYear,18067366,Southeast,685,26375.71678832117,0.10633343682086309,EDR 10
2011,Animal Production and Aquaculture,EDR 10 - Southeast,totwageYear,48465614,Southeast,1874,25862.12059765208,0.19934049569194767,EDR 10
2011,Support Activities for Crop Production,EDR 10 - Southeast,totwageYear,2887131,Southeast,90,32079.233333333334,0.09584664536741214,EDR 10
2011,Support Activities for Animal Production,EDR 10 - Southeast,totwageYear,479028,Southeast,17,28178.117647058825,0.07142857142857142,EDR 10
2011,Food Manufacturing,EDR 10 - Southeast,totwageYear,433889270,Southeast,10034,43241.90452461631,0.22889340055204507,EDR 10
2011,Agricultural Implement Manufacturing,EDR 10 - Southeast,totwageYear,2186568,Southeast,67,32635.34328358209,0.046495489243580844,EDR 10
2011,Farm Product Raw Material Merchant Wholesalers,EDR 10 - Southeast,totwageYear,30268622,Southeast,635,47667.12125984252,0.08261774655217279,EDR 10
2011,Farm Supplies Merchant Wholesalers,EDR 10 - Southeast,totwageYear,30120287,Southeast,640,47062.9484375,0.14859530996052936,EDR 10
2010,"Total, All Industries",EDR 10 - Southeast,totwageYear,9603872602,Southeast,225090,42666.81150650851,0.08919835607774511,EDR 10
2010,Crop Production,EDR 10 - Southeast,totwageYear,16753403,Southeast,634,26424.925867507885,0.09962287869264613,EDR 10
2010,Animal Production and Aquaculture,EDR 10 - Southeast,totwageYear,43833286,Southeast,1730,25337.159537572254,0.1943601842489608,EDR 10
2010,Support Activities for Crop Production,EDR 10 - Southeast,totwageYear,2337291,Southeast,70,33389.87142857143,0.09271523178807947,EDR 10
2010,Support Activities for Animal Production,EDR 10 - Southeast,totwageYear,955078,Southeast,34,28090.529411764706,0.09497206703910614,EDR 10
2010,Food Manufacturing,EDR 10 - Southeast,totwageYear,420952457,Southeast,9894,42546.23579947443,0.22821423628730914,EDR 10
2010,Agricultural Implement Manufacturing,EDR 10 - Southeast,totwageYear,1860372,Southeast,56,33220.92857142857,0.0219435736677116,EDR 10
2010,Farm Product Raw Material Merchant Wholesalers,EDR 10 - Southeast,totwageYear,28682781,Southeast,627,45746.062200956934,0.08764327648867766,EDR 10
2010,Farm Supplies Merchant Wholesalers,EDR 10 - Southeast,totwageYear,28273118,Southeast,620,45601.80322580645,0.14839636189564384,EDR 10
2009,"Total, All Industries",EDR 10 - Southeast,totwageYear,9104039845,Southeast,226917,40120.57203735287,0.08959259939236368,EDR 10
2009,Crop Production,EDR 10 - Southeast,totwageYear,15713948,Southeast,609,25802.87027914614,0.0979572140903973,EDR 10
2009,Animal Production and Aquaculture,EDR 10 - Southeast,totwageYear,42586537,Southeast,1659,25670.004219409282,0.1896,EDR 10
2009,Support Activities for Crop Production,EDR 10 - Southeast,totwageYear,828237,Southeast,26,31855.26923076923,0.037037037037037035,EDR 10
2009,Support Activities for Animal Production,EDR 10 - Southeast,totwageYear,1885021,Southeast,66,28560.924242424244,0.14316702819956617,EDR 10
2009,Food Manufacturing,EDR 10 - Southeast,totwageYear,411894881,Southeast,9890,41647.61183013145,0.23074589953570845,EDR 10
2009,Agricultural Implement Manufacturing,EDR 10 - Southeast,totwageYear,1819375,Southeast,57,31918.859649122805,0.020141342756183747,EDR 10
2009,Farm Product Raw Material Merchant Wholesalers,EDR 10 - Southeast,totwageYear,28055705,Southeast,645,43497.217054263565,0.09405074365704287,EDR 10
2009,Farm Supplies Merchant Wholesalers,EDR 10 - Southeast,totwageYear,29315505,Southeast,654,44824.93119266055,0.1394456289978678,EDR 10
2008,"Total, All Industries",EDR 10 - Southeast,totwageYear,9266272372,Southeast,234239,39559.05025209295,0.08873284307319089,EDR 10
2008,Crop Production,EDR 10 - Southeast,totwageYear,13898076,Southeast,550,25269.22909090909,0.08873830267828332,EDR 10
2008,Animal Production and Aquaculture,EDR 10 - Southeast,totwageYear,42138962,Southeast,1640,25694.489024390245,0.1901008461805958,EDR 10
2008,Support Activities for Animal Production,EDR 10 - Southeast,totwageYear,2849791,Southeast,120,23748.258333333335,0.24539877300613497,EDR 10
2008,Food Manufacturing,EDR 10 - Southeast,totwageYear,402709701,Southeast,9978,40359.76157546602,0.23362210255209553,EDR 10
2008,Agricultural Implement Manufacturing,EDR 10 - Southeast,totwageYear,2003939,Southeast,58,34550.6724137931,0.024277940560904144,EDR 10
2008,Farm Product Raw Material Merchant Wholesalers,EDR 10 - Southeast,totwageYear,27478979,Southeast,651,42210.41321044547,0.0999846413761327,EDR 10
2008,Farm Supplies Merchant Wholesalers,EDR 10 - Southeast,totwageYear,28114971,Southeast,617,45567.21393841167,0.1325171821305842,EDR 10
2007,"Total, All Industries",EDR 10 - Southeast,totwageYear,8920526611,Southeast,234240,38082.84926144125,0.08836750985004987,EDR 10
2007,Crop Production,EDR 10 - Southeast,totwageYear,12474872,Southeast,517,24129.346228239847,0.08367049684414954,EDR 10
2007,Animal Production and Aquaculture,EDR 10 - Southeast,totwageYear,39751051,Southeast,1581,25142.979759645794,0.18886632421455024,EDR 10
2007,Support Activities for Animal Production,EDR 10 - Southeast,totwageYear,2104462,Southeast,105,20042.495238095238,0.21384928716904278,EDR 10
2007,Food Manufacturing,EDR 10 - Southeast,totwageYear,407600421,Southeast,9896,41188.40147534358,0.23195199699981248,EDR 10
2007,Agricultural Implement Manufacturing,EDR 10 - Southeast,totwageYear,1589334,Southeast,51,31163.41176470588,0.013438735177865613,EDR 10
2007,Farm Product Raw Material Merchant Wholesalers,EDR 10 - Southeast,totwageYear,27646027,Southeast,657,42079.188736681885,0.10372592358699084,EDR 10
2007,Farm Supplies Merchant Wholesalers,EDR 10 - Southeast,totwageYear,24306240,Southeast,590,41197.016949152545,0.13267371261524624,EDR 10
2006,"Total, All Industries",EDR 10 - Southeast,totwageYear,8568454139,Southeast,233324,36723.41524660987,0.08838756822056965,EDR 10
2006,Crop Production,EDR 10 - Southeast,totwageYear,12271148,Southeast,510,24061.074509803922,0.0830078125,EDR 10
2006,Animal Production and Aquaculture,EDR 10 - Southeast,totwageYear,36527273,Southeast,1518,24062.762187088276,0.18967887042359116,EDR 10
2006,Support Activities for Crop Production,EDR 10 - Southeast,totwageYear,191415,Southeast,6,31902.5,0.009188361408882083,EDR 10
2006,Support Activities for Animal Production,EDR 10 - Southeast,totwageYear,1994402,Southeast,101,19746.554455445545,0.20445344129554655,EDR 10
2006,Food Manufacturing,EDR 10 - Southeast,totwageYear,405591612,Southeast,9856,41151.7463474026,0.2318567832694253,EDR 10
2006,Agricultural Implement Manufacturing,EDR 10 - Southeast,totwageYear,1505017,Southeast,53,28396.54716981132,0.018282166264229044,EDR 10
2006,Farm Product Raw Material Merchant Wholesalers,EDR 10 - Southeast,totwageYear,24369967,Southeast,602,40481.672757475084,0.09672236503856041,EDR 10
2006,Farm Supplies Merchant Wholesalers,EDR 10 - Southeast,totwageYear,22556831,Southeast,604,37345.746688741725,0.1453320500481232,EDR 10
2005,"Total, All Industries",EDR 10 - Southeast,totwageYear,8114744584,Southeast,229647,35335.73085648844,0.08822187101190829,EDR 10
2005,Crop Production,EDR 10 - Southeast,totwageYear,10427582,Southeast,448,23275.852678571428,0.07646356033452807,EDR 10
2005,Animal Production and Aquaculture,EDR 10 - Southeast,totwageYear,33189406,Southeast,1525,21763.54491803279,0.1975644513538023,EDR 10
2005,Support Activities for Crop Production,EDR 10 - Southeast,totwageYear,1046757,Southeast,47,22271.425531914894,0.08202443280977312,EDR 10
2005,Support Activities for Animal Production,EDR 10 - Southeast,totwageYear,1907938,Southeast,96,19874.354166666668,0.18568665377176016,EDR 10
2005,Food Manufacturing,EDR 10 - Southeast,totwageYear,418397029,Southeast,10089,41470.61443155912,0.23323931940077677,EDR 10
2005,Agricultural Implement Manufacturing,EDR 10 - Southeast,totwageYear,1563900,Southeast,57,27436.842105263157,0.022396856581532416,EDR 10
2005,Farm Product Raw Material Merchant Wholesalers,EDR 10 - Southeast,totwageYear,20224272,Southeast,548,36905.60583941606,0.09078860172299535,EDR 10
2005,Farm Supplies Merchant Wholesalers,EDR 10 - Southeast,totwageYear,22705230,Southeast,649,34984.94607087827,0.14871677360219981,EDR 10
2004,"Total, All Industries",EDR 10 - Southeast,totwageYear,7920183796,Southeast,227477,34817.514720169514,0.08847712936391931,EDR 10
2004,Crop Production,EDR 10 - Southeast,totwageYear,10527174,Southeast,444,23709.85135135135,0.07318279215427724,EDR 10
2004,Animal Production and Aquaculture,EDR 10 - Southeast,totwageYear,33870550,Southeast,1460,23199.00684931507,0.19571045576407506,EDR 10
2004,Support Activities for Crop Production,EDR 10 - Southeast,totwageYear,900250,Southeast,41,21957.317073170732,0.058655221745350504,EDR 10
2004,Support Activities for Animal Production,EDR 10 - Southeast,totwageYear,1108477,Southeast,84,13196.154761904761,0.1640625,EDR 10
2004,Food Manufacturing,EDR 10 - Southeast,totwageYear,422017152,Southeast,9972,42320.211793020455,0.2269613309966543,EDR 10
2004,Agricultural Implement Manufacturing,EDR 10 - Southeast,totwageYear,1729430,Southeast,60,28823.833333333332,0.02497918401332223,EDR 10
2004,Farm Product Raw Material Merchant Wholesalers,EDR 10 - Southeast,totwageYear,23279859,Southeast,590,39457.38813559322,0.10507569011576136,EDR 10
2004,Farm Supplies Merchant Wholesalers,EDR 10 - Southeast,totwageYear,22511190,Southeast,659,34159.62063732929,0.13148443735035914,EDR 10
2003,"Total, All Industries",EDR 10 - Southeast,totwageYear,7536932819,Southeast,225533,33418.31492065463,0.08854393433239201,EDR 10
2003,Crop Production,EDR 10 - Southeast,totwageYear,10693171,Southeast,455,23501.474725274726,0.07961504811898512,EDR 10
2003,Animal Production and Aquaculture,EDR 10 - Southeast,totwageYear,31909304,Southeast,1382,23089.221418234443,0.18936694984927377,EDR 10
2003,Support Activities for Crop Production,EDR 10 - Southeast,totwageYear,1062188,Southeast,52,20426.69230769231,0.09236234458259325,EDR 10
2003,Support Activities for Animal Production,EDR 10 - Southeast,totwageYear,943600,Southeast,72,13105.555555555555,0.14285714285714285,EDR 10
2003,Food Manufacturing,EDR 10 - Southeast,totwageYear,415069011,Southeast,10301,40294.05018930201,0.2264005802325326,EDR 10
2003,Agricultural Implement Manufacturing,EDR 10 - Southeast,totwageYear,1542193,Southeast,61,25281.852459016394,0.025990626331487004,EDR 10
2003,Farm Product Raw Material Merchant Wholesalers,EDR 10 - Southeast,totwageYear,23270641,Southeast,639,36417.278560250394,0.11532214401732539,EDR 10
2003,Farm Supplies Merchant Wholesalers,EDR 10 - Southeast,totwageYear,20371228,Southeast,616,33070.17532467532,0.14754491017964072,EDR 10
2002,"Total, All Industries",EDR 10 - Southeast,totwageYear,7314391530,Southeast,226287,32323.51628683928,0.08870455296491324,EDR 10
2002,Crop Production,EDR 10 - Southeast,totwageYear,10501023,Southeast,442,23757.970588235294,0.07881597717546363,EDR 10
2002,Animal Production and Aquaculture,EDR 10 - Southeast,totwageYear,30472862,Southeast,1379,22097.79695431472,0.1926515786532551,EDR 10
2002,Support Activities for Animal Production,EDR 10 - Southeast,totwageYear,998396,Southeast,76,13136.78947368421,0.1349911190053286,EDR 10
2002,Food Manufacturing,EDR 10 - Southeast,totwageYear,398768447,Southeast,10378,38424.40229331278,0.22040521598776708,EDR 10
2002,Agricultural Implement Manufacturing,EDR 10 - Southeast,totwageYear,1467911,Southeast,54,27183.537037037036,0.023591087811271297,EDR 10
2002,Farm Product Raw Material Merchant Wholesalers,EDR 10 - Southeast,totwageYear,22826793,Southeast,688,33178.47819767442,0.1317502872462658,EDR 10
2002,Farm Supplies Merchant Wholesalers,EDR 10 - Southeast,totwageYear,19914768,Southeast,600,33191.28,0.145032632342277,EDR 10
2001,"Total, All Industries",EDR 10 - Southeast,totwageYear,7051762968,Southeast,226979,31067.909225082498,0.08800630602197182,EDR 10
2001,Crop Production,EDR 10 - Southeast,totwageYear,9333329,Southeast,442,21116.12895927602,0.08117539026629936,EDR 10
2001,Animal Production and Aquaculture,EDR 10 - Southeast,totwageYear,28013572,Southeast,1283,21834.428682774746,0.1815223542727787,EDR 10
2001,Support Activities for Crop Production,EDR 10 - Southeast,totwageYear,974177,Southeast,37,26329.108108108107,0.057722308892355696,EDR 10
2001,Support Activities for Animal Production,EDR 10 - Southeast,totwageYear,204337,Southeast,10,20433.7,0.02544529262086514,EDR 10
2001,Food Manufacturing,EDR 10 - Southeast,totwageYear,379853241,Southeast,10610,35801.43647502356,0.22219895287958116,EDR 10
2001,Agricultural Implement Manufacturing,EDR 10 - Southeast,totwageYear,2695764,Southeast,96,28080.875,0.023639497660674712,EDR 10
2001,Farm Product Raw Material Merchant Wholesalers,EDR 10 - Southeast,totwageYear,22577675,Southeast,720,31357.881944444445,0.1410105757931845,EDR 10
2001,Farm Supplies Merchant Wholesalers,EDR 10 - Southeast,totwageYear,18185964,Southeast,604,30109.2119205298,0.15435727063634042,EDR 10
2018,"Total, All Industries",EDR 11 - 7 County Twin Cities,totwageYear,114039835209,Seven County Mpls-St Paul,1762242,64712.92547164351,0.6234134237642137,EDR 11
2018,Crop Production,EDR 11 - 7 County Twin Cities,totwageYear,87109254,Seven County Mpls-St Paul,2428,35876.95799011532,0.3287745429925525,EDR 11
2018,Animal Production and Aquaculture,EDR 11 - 7 County Twin Cities,totwageYear,8467573,Seven County Mpls-St Paul,234,36186.2094017094,0.021664660679566707,EDR 11
2018,Support Activities for Crop Production,EDR 11 - 7 County Twin Cities,totwageYear,5380393,Seven County Mpls-St Paul,98,54901.9693877551,0.09979633401221996,EDR 11
2018,Support Activities for Animal Production,EDR 11 - 7 County Twin Cities,totwageYear,5798184,Seven County Mpls-St Paul,196,29582.571428571428,0.3006134969325153,EDR 11
2018,Food Manufacturing,EDR 11 - 7 County Twin Cities,totwageYear,561400385,Seven County Mpls-St Paul,10998,51045.67966903073,0.23200084379284885,EDR 11
2018,"Pesticide, Fertilizer, and Other Agricultural Chemical Manufacturing",EDR 11 - 7 County Twin Cities,totwageYear,5486992,Seven County Mpls-St Paul,68,80691.05882352941,1,EDR 11
2018,Agricultural Implement Manufacturing,EDR 11 - 7 County Twin Cities,totwageYear,11972167,Seven County Mpls-St Paul,134,89344.52985074627,0.28450106157112526,EDR 11
2018,Farm Product Raw Material Merchant Wholesalers,EDR 11 - 7 County Twin Cities,totwageYear,464336768,Seven County Mpls-St Paul,3001,154727.3468843719,0.4475096928124068,EDR 11
2018,Farm Supplies Merchant Wholesalers,EDR 11 - 7 County Twin Cities,totwageYear,201543643,Seven County Mpls-St Paul,1698,118694.7249705536,0.32460332632383865,EDR 11
2017,"Total, All Industries",EDR 11 - 7 County Twin Cities,totwageYear,109457867502,Seven County Mpls-St Paul,1739556,62922.876585749465,0.6214080413577587,EDR 11
2017,Crop Production,EDR 11 - 7 County Twin Cities,totwageYear,84599555,Seven County Mpls-St Paul,2420,34958.49380165289,0.32689450222882616,EDR 11
2017,Animal Production and Aquaculture,EDR 11 - 7 County Twin Cities,totwageYear,8032783,Seven County Mpls-St Paul,235,34182.05531914894,0.021240057845263918,EDR 11
2017,Support Activities for Crop Production,EDR 11 - 7 County Twin Cities,totwageYear,5914805,Seven County Mpls-St Paul,106,55800.04716981132,0.10443349753694581,EDR 11
2017,Support Activities for Animal Production,EDR 11 - 7 County Twin Cities,totwageYear,5565903,Seven County Mpls-St Paul,190,29294.226315789474,0.3281519861830743,EDR 11
2017,Food Manufacturing,EDR 11 - 7 County Twin Cities,totwageYear,543308119,Seven County Mpls-St Paul,10966,49544.78561006748,0.23114539859196492,EDR 11
2017,"Pesticide, Fertilizer, and Other Agricultural Chemical Manufacturing",EDR 11 - 7 County Twin Cities,totwageYear,5644212,Seven County Mpls-St Paul,66,85518.36363636363,1,EDR 11
2017,Farm Product Raw Material Merchant Wholesalers,EDR 11 - 7 County Twin Cities,totwageYear,507730106,Seven County Mpls-St Paul,3471,146277.76029962546,0.47816503650640585,EDR 11
2017,Farm Supplies Merchant Wholesalers,EDR 11 - 7 County Twin Cities,totwageYear,187655586,Seven County Mpls-St Paul,1595,117652.40501567398,0.33036454018227007,EDR 11
2016,"Total, All Industries",EDR 11 - 7 County Twin Cities,totwageYear,103885975160,Seven County Mpls-St Paul,1706026,60893.547437143396,0.6190121645284585,EDR 11
