year,description,gross.sales,taxable.sales,sales.tax,use.tax,total.tax,number,naics
2012,BUSINESS SUPPORT SERVICES,2264953343.00,282699826.00,19476588.00,2887994.00,22364582.00,1805,5614
2012,TRAVEL ARRANGEMENT & RESERVATION SERVICES,249783543.00,59579089.00,4097435.00,278975.00,4376410.00,140,5615
2012,INVESTIGATION & SECURITY SERVICES,358387706.00,220083799.00,15130780.00,910769.00,16041549.00,419,5616
2012,SERVICES TO BUILDINGS & DWELLINGS,1650701952.00,981682032.00,67492464.00,1219490.00,68711954.00,7205,5617
2012,OTHER SUPPORT SERVICES,275745900.00,78484134.00,5396293.00,341111.00,5737404.00,338,5619
2012,WASTE MANAGEMENT & REMEDIATION SERVICES,237784876.00,1950066.00,134074.00,327224.00,461298.00,116,5620
2012,WASTE COLLECTION,474105367.00,2307415.00,158636.00,514207.00,672843.00,201,5621
2012,WASTE TREATMENT & DISPOSAL,32503732.00,575543.00,39568.00,13548.00,53116.00,19,5622
2012,REMEDIATION & OTHER WASTE MANAGEMENT SERVICES,79914123.00,4109660.00,282549.00,76842.00,359391.00,99,5629
2012,EDUCATIONAL SERVICES,195386102.00,5816725.00,399899.00,180213.00,580112.00,202,6110
2012,ELEMENTARY & SECONDARY SCHOOLS,83240939.00,14236828.00,978774.00,37258.00,1016032.00,364,6111
2012,JUNIOR COLLEGES,6038210.00,3043754.00,209259.00,0.00,209259.00,6,6112
2012,"COLLEGES, UNIVERSITIES, & PROFESSIONAL SCHOOLS",1025598885.00,50870717.00,3502852.00,222519.00,3725371.00,106,6113
2012,BUSINESS SCHOOLS & COMPUTER & MANAGEMENT TRAINING,19079552.00,3567587.00,245269.00,14306.00,259575.00,54,6114
2012,TECHNICAL & TRADE SCHOOLS,50682935.00,4287321.00,295373.00,66623.00,361996.00,50,6115
2012,OTHER SCHOOLS & INSTRUCTION,146123981.00,12830871.00,882675.00,107262.00,989937.00,421,6116
2012,EDUCATIONAL SUPPORT SERVICES,15107631.00,1058345.00,72765.00,25058.00,97823.00,76,6117
2012,OFFICES OF PHYSICIANS,3299265749.00,13771539.00,946802.00,1870398.00,2817200.00,617,6211
2012,OFFICES OF DENTISTS,874373468.00,3205976.00,220408.00,338041.00,558449.00,957,6212
2012,OFFICES OF OTHER HEALTH PRACTITIONERS,811129839.00,46279924.00,3181760.00,288700.00,3470460.00,2537,6213
2012,OUTPATIENT CARE CENTERS,1268989429.00,13930434.00,957716.00,1881272.00,2838988.00,417,6214
2012,MEDICAL & DIAGNOSTIC LABORATORIES,209000075.00,4847462.00,333265.00,3819342.00,4152607.00,74,6215
2012,HOME HEALTH CARE SERVICES,451567687.00,2344714.00,161486.00,80471.00,241957.00,131,6216
2012,OTHER AMBULATORY HEALTH CARE SERVICES,171839962.00,1091850.00,75064.00,116557.00,191621.00,32,6219
2012,HOSPITALS,979601892.00,36840787.00,2532812.00,204190.00,2737002.00,61,6220
2012,GENERAL MEDICAL & SURGICAL HOSPITALS,3834393898.00,40808471.00,2805583.00,177435.00,2983018.00,84,6221
2012,NURSING & RESIDENTIAL CARE FACILITIES,265603684.00,5254662.00,361262.00,104892.00,466154.00,156,6230
2012,NURSING CARE FACILITIES,114496862.00,4291332.00,298998.00,71003.00,370001.00,138,6231
2012,"RESIDENTIAL MENTAL RETARDATION, MENTAL HEALTH & SUBSTANCE ABUSE FACILITIES",56025847.00,1609530.00,110657.00,30080.00,140737.00,26,6232
2012,COMMUNITY CARE FACILITIES FOR THE ELDERLY,41282579.00,831077.00,57146.00,25687.00,82833.00,69,6233
2012,OTHER RESIDENTIAL CARE FACILITIES,62540800.00,729684.00,50167.00,11012.00,61179.00,48,6239
2012,INDIVIDUAL & FAMILY SERVICES,36117878.00,2588436.00,177950.00,57516.00,235466.00,128,6241
2012,"COMMUNITY FOOD & HOUSING, & EMERGENCY & OTHER RELIEF SERVICES",1525483.00,583358.00,40105.00,162.00,40267.00,13,6242
2012,VOCATIONAL REHABILITATION SERVICES,104091328.00,11041182.00,759080.00,8253.00,767333.00,88,6243
2012,CHILD DAY CARE SERVICES,73229828.00,635132.00,43664.00,80432.00,124096.00,143,6244
2012,"PERFORMING ARTS, SPECTATOR SPORTS, & RELATED INDUSTRIES",16278671.00,7717502.00,540654.00,19639.00,560293.00,102,7110
2012,PERFORMING ARTS COMPANIES,31554290.00,25075228.00,1861214.00,28143.00,1889357.00,166,7111
2012,SPECTATOR SPORTS,242911158.00,229081519.00,15783984.00,242118.00,16026102.00,127,7112
2012,"PROMOTERS OF PERFORMING ARTS, SPORTS, & SIMILAR EVENTS",69241569.00,54727462.00,3791898.00,30901.00,3822799.00,117,7113
2012,"AGENTS & MANAGERS FOR ARTISTS, ATHLETES, ENTERTAINERS, & OTHER PUBLIC FIGURES",12413849.00,2719742.00,207309.00,1042.00,208351.00,27,7114
2012,"INDEPENDENT ARTISTS, WRITERS, & PERFORMERS",41526465.00,11320446.00,778305.00,18511.00,796816.00,1734,7115
2012,"MUSEUMS, HISTORICAL SITES, & SIMILAR INSTITUTIONS",31940179.00,23247382.00,1616482.00,11098.00,1627580.00,170,7121
2012,AMUSEMENT PARKS & ARCADES,63721856.00,56370692.00,3888585.00,126711.00,4015296.00,45,7131
2012,GAMBLING INDUSTRIES,640332272.00,604395397.00,39712885.00,372693.00,40085578.00,19,7132
2012,OTHER AMUSEMENT & RECREATION INDUSTRIES,1227661161.00,959028043.00,67930345.00,1207536.00,69137881.00,2232,7139
2012,TRAVELER ACCOMMODATION,1903040684.00,1738511537.00,121240390.00,1559300.00,122799690.00,2084,7211
2012,RV (RECREATIONAL VEHICLE) PARKS & RECREATIONAL CAMPS,59757384.00,33970479.00,2383803.00,129033.00,2512836.00,352,7212
2012,ROOMING & BOARDING HOUSES,6940456.00,2809633.00,193160.00,1701.00,194861.00,60,7213
2012,FOOD SERVICES & DRINKING PLACES,4815880.00,4330410.00,311319.00,23224.00,334543.00,17,7220
2012,FULL-SERVICE RESTAURANTS,4246066329.00,4081996613.00,298815754.00,5080972.00,303896726.00,4983,7221
2012,LIMITED-SERVICE EATING PLACES,2596726288.00,2493735833.00,172195087.00,1155563.00,173350650.00,3830,7222
2012,SPECIAL FOOD SERVICES,610400009.00,364131167.00,26251829.00,253015.00,26504844.00,1043,7223
2012,DRINKING PLACES (ALCOHOLIC BEVERAGES),662274566.00,641000957.00,53112923.00,271296.00,53384219.00,1444,7224
2012,REPAIR & MAINTENANCE,2441587.00,595311.00,40927.00,598961.00,639888.00,6,8110
2012,AUTOMOTIVE REPAIR & MAINTENANCE,2100196122.00,914028559.00,62870518.00,1218613.00,64089131.00,5139,8111
2012,ELECTRONIC & PRECISION EQUIPMENT REPAIR & MAINTENANCE,162152223.00,45886794.00,3154722.00,1101603.00,4256325.00,589,8112
2012,COMMERCIAL & INDUSTRIAL MACHINERY & EQUIPMENT (EXCEPT AUTOMOTIVE & ELECTRONIC) REPAIR & MAINTENANCE,500270650.00,109259826.00,7511621.00,434283.00,7945904.00,605,8113
2012,PERSONAL & HOUSEHOLD GOODS REPAIR & MAINTENANCE,466886326.00,142912274.00,9825826.00,631829.00,10457655.00,2497,8114
2012,PERSONAL CARE SERVICES,592262084.00,194077248.00,13343335.00,735580.00,14078915.00,4388,8121
2012,DEATH CARE SERVICES,124543098.00,8087459.00,556017.00,12916.00,568933.00,224,8122
2012,DRYCLEANING & LAUNDRY SERVICES,309341337.00,223392022.00,15358151.00,276332.00,15634483.00,536,8123
2012,OTHER PERSONAL SERVICES,723158286.00,408597949.00,28092344.00,2175368.00,30267712.00,3234,8129
2012,"RELIGIOUS, GRANTMAKING, CIVIC, PROFESSIONAL, & SIMILAR ORGANIZATIONS",37431672.00,4680849.00,338945.00,13817.00,352762.00,202,8130
2012,RELIGIOUS ORGANIZATIONS,45306093.00,10105777.00,695474.00,9039.00,704513.00,321,8131
2012,GRANTMAKING & GIVING SERVICES,41321019.00,4778371.00,331223.00,165569.00,496792.00,87,8132
2012,SOCIAL ADVOCACY ORGANIZATIONS,68686834.00,5612734.00,388064.00,9091.00,397155.00,109,8133
2012,CIVIC & SOCIAL ORGANIZATIONS,190847808.00,126873622.00,10355518.00,116507.00,10472025.00,999,8134
2012,"BUSINESS, PROFESSIONAL, LABOR, POLITICAL, & SIMILAR ORGANIZATIONS",191451079.00,24575276.00,1743646.00,161954.00,1905600.00,380,8139
2012,PRIVATE HOUSEHOLDS,2921483.00,927273.00,63746.00,113590.00,177336.00,67,8141
2012,"EXECUTIVE, LEGISLATIVE, & OTHER GENERAL GOVERNMENT SUPPORT",1535299.00,343729.00,28937.00,5651.00,34588.00,8,9210
2012,"EXECUTIVE, LEGISLATIVE, & OTHER GENERAL GOVERNMENT SUPPORT",1444083555.00,384339460.00,26881525.00,24681462.00,51562987.00,725,9211
2012,"JUSTICE, PUBLIC ORDER, & SAFETY ACTIVITIES",1653085.00,1296041.00,89101.00,16617.00,105718.00,5,9221
2012,ADMINISTRATION OF HUMAN RESOURCE PROGRAMS,9755753.00,1051896.00,72319.00,13022.00,85341.00,16,9231
2012,ADMINISTRATION OF ENVIRONMENTAL QUALITY PROGRAMS,76729526.00,50741576.00,3488479.00,22782.00,3511261.00,54,9241
2012,"ADMINISTRATION OF HOUSING PROGRAMS, URBAN PLANNING, & COMMUNITY DEVELOPMENT",369432.00,147814.00,10163.00,69974.00,80137.00,9,9251
2012,ADMINISTRATION OF ECONOMIC PROGRAMS,94739966.00,45013721.00,3094689.00,297825.00,3392514.00,21,9261
2012,UNDESIGNATED/SUPPRESSED,23836480.00,7828786.00,538228.00,35671.00,573899.00,55,9999
2012,Total,312838014297.00,68027970963.00,4763691241.00,396858446.00,5160549687.00,155392,Total
2013,CROP PRODUCTION,971516918.00,19068462.00,1316308.00,175777.00,1492085.00,246,1110
2013,OILSEED & GRAIN FARMING,327505811.00,680665.00,46793.00,104967.00,151760.00,105,1111
2013,VEGETABLE & MELON FARMING,11718639.00,970768.00,66743.00,5593.00,72336.00,42,1112
2013,FRUIT & TREE NUT FARMING,7542372.00,1782906.00,132574.00,1527.00,134101.00,48,1113
2013,"GREENHOUSE, NURSERY, & FLORICULTURE PRODUCTION",127805198.00,54973923.00,3784877.00,55784.00,3840661.00,210,1114
2013,OTHER CROP FARMING,239462091.00,4620246.00,318929.00,44679.00,363608.00,69,1119
2013,ANIMAL PRODUCTION,259284971.00,1961572.00,138509.00,139209.00,277718.00,89,1120
2013,CATTLE RANCHING & FARMING,105425988.00,673935.00,46333.00,50123.00,96456.00,54,1121
2013,HOG & PIG FARMING,59658468.00,541137.00,37203.00,479.00,37682.00,24,1122
2013,POULTRY & EGG PRODUCTION,40005056.00,709846.00,51185.00,170626.00,221811.00,17,1123
2013,SHEEP & GOAT FARMING,26173.00,15977.00,1099.00,0.00,1099.00,11,1124
2013,ANIMAL AQUACULTURE,2322221.00,89397.00,6145.00,530.00,6675.00,9,1125
2013,OTHER ANIMAL PRODUCTION,20231942.00,2566251.00,176427.00,3347.00,179774.00,144,1129
2013,FORESTRY & LOGGING,4609716.00,1887945.00,129798.00,6331.00,136129.00,48,1130
2013,TIMBER TRACT OPERATIONS,61830.00,31178.00,2143.00,4.00,2147.00,4,1131
2013,FOREST NURSERIES & GATHERING OF FOREST PRODUCTS,1661308.00,668803.00,45979.00,2404.00,48383.00,17,1132
2013,LOGGING,41903288.00,2113655.00,145311.00,1026.00,146337.00,46,1133
2013,"FISHING, HUNTING & TRAPPING",4456710.00,2772276.00,190594.00,1042.00,191636.00,18,1140
2013,FISHING,17711418.00,842830.00,58429.00,132390.00,190819.00,15,1141
2013,HUNTING & TRAPPING,3781116.00,2004015.00,140208.00,2996.00,143204.00,41,1142
2013,SUPPORT ACTIVITIES FOR AGRICULTURE & FORESTRY,837309068.00,4290413.00,294973.00,198550.00,493523.00,82,1150
2013,SUPPORT ACTIVITIES FOR CROP PRODUCTION,1105381939.00,14851991.00,1045537.00,142365.00,1187902.00,141,1151
2013,SUPPORT ACTIVITIES FOR ANIMAL PRODUCTION,333358308.00,4313697.00,296567.00,199546.00,496113.00,93,1152
2013,SUPPORT ACTIVITIES FOR FORESTRY,4913496.00,4196505.00,288504.00,1709.00,290213.00,23,1153
2013,METAL ORE MINING,260869858.00,6636.00,454.00,33864677.00,33865131.00,8,2122
2013,NONMETALLIC MINERAL MINING & QUARRYING,394835476.00,113563965.00,7807515.00,802743.00,8610258.00,172,2123
2013,SUPPORT ACTIVITIES FOR MINING,23525315.00,1391912.00,95695.00,76157.00,171852.00,18,2131
2013,UTILITIES,379508389.00,172421639.00,11937744.00,197563.00,12135307.00,91,2210
2013,"ELECTRIC POWER GENERATION, TRANSMISSION & DISTRIBUTION",11396251610.00,4119478938.00,283214180.00,18414046.00,301628226.00,121,2211
2013,NATURAL GAS DISTRIBUTION,1767207027.00,484570465.00,33314219.00,1478790.00,34793009.00,55,2212
2013,"WATER, SEWAGE & OTHER SYSTEMS",332507522.00,167562758.00,11522928.00,696733.00,12219661.00,181,2213
2013,CONSTRUCTION OF BUILDINGS,2551051438.00,53212804.00,3658372.00,2770115.00,6428487.00,846,2360
2013,RESIDENTIAL BUILDING CONSTRUCTION,950198229.00,27719608.00,1917354.00,992573.00,2909927.00,774,2361
2013,NONRESIDENTIAL BUILDING CONSTRUCTION,516916702.00,33295428.00,2291605.00,2399944.00,4691549.00,258,2362
2013,HEAVY & CIVIL ENGINEERING CONSTRUCTION,1262472302.00,48506450.00,3334822.00,6991528.00,10326350.00,237,2370
2013,UTILITY SYSTEM CONSTRUCTION,191907708.00,56659206.00,3895316.00,446295.00,4341611.00,109,2371
2013,LAND SUBDIVISION,10134668.00,3273815.00,233329.00,213.00,233542.00,14,2372
2013,"HIGHWAY, STREET, & BRIDGE CONSTRUCTION",239207554.00,24805169.00,1705361.00,988714.00,2694075.00,64,2373
2013,OTHER HEAVY & CIVIL ENGINEERING CONSTRUCTION,86103292.00,6700262.00,460646.00,191793.00,652439.00,61,2379
2013,SPECIALTY TRADE CONTRACTORS,4055474320.00,237087891.00,16299855.00,13430998.00,29730853.00,2286,2380
2013,"FOUNDATION, STRUCTURE, & BUILDING EXTERIOR CONTRACTORS",323309713.00,27068084.00,1765230.00,690799.00,2456029.00,375,2381
2013,BUILDING EQUIPMENT CONTRACTORS,1345351585.00,87337948.00,6004815.00,3030529.00,9035344.00,1135,2382
2013,BUILDING FINISHING CONTRACTORS,446742871.00,35705161.00,2454721.00,2569941.00,5024662.00,609,2383
2013,OTHER SPECIALTY TRADE CONTRACTORS,1086321273.00,142051680.00,9766800.00,4435015.00,14201815.00,933,2389
2013,FOOD MANUFACTURING,4294681763.00,21347754.00,1476280.00,4415479.00,5891759.00,105,3110
2013,ANIMAL FOOD MANUFACTURING,444751954.00,4237979.00,291364.00,67943.00,359307.00,54,3111
2013,GRAIN & OILSEED MILLING,664171541.00,944019.00,64903.00,849672.00,914575.00,20,3112
2013,SUGAR & CONFECTIONERY PRODUCT MANUFACTURING,116298947.00,12690454.00,872469.00,2206250.00,3078719.00,114,3113
2013,FRUIT & VEGETABLE PRESERVING & SPECIALTY FOOD MANUFACTURING,866908053.00,2859826.00,197305.00,1085932.00,1283237.00,57,3114
2013,DAIRY PRODUCT MANUFACTURING,2088036370.00,1276057.00,87731.00,1344836.00,1432567.00,38,3115
2013,ANIMAL SLAUGHTERING & PROCESSING,750270621.00,456020.00,31352.00,516764.00,548116.00,33,3116
2013,BAKERIES & TORTILLA MANUFACTURING,428200450.00,33621023.00,2311977.00,940997.00,3252974.00,174,3118
2013,OTHER FOOD MANUFACTURING,532005610.00,6788469.00,466716.00,653629.00,1120345.00,98,3119
2013,BEVERAGE MANUFACTURING,279617162.00,15935812.00,1343120.00,579528.00,1922648.00,131,3121
2013,TOBACCO MANUFACTURING,93269796.00,4059300.00,279077.00,51661.00,330738.00,11,3122
2013,TEXTILE MILLS,67081722.00,2758922.00,189675.00,2055.00,191730.00,37,3130
2013,"FIBER, YARN, & THREAD MILLS",184473.00,49086.00,3373.00,0.00,3373.00,13,3131
2013,FABRIC MILLS,9639623.00,907929.00,62420.00,27280.00,89700.00,21,3132
2013,"TEXTILE, FABRIC FINISHING & FABRIC COATING MILLS",26330168.00,1990216.00,136826.00,10831.00,147657.00,19,3133
2013,TEXTILE PRODUCT MILLS,24543212.00,895923.00,61598.00,138.00,61736.00,10,3140
2013,TEXTILE FURNISHINGS MILLS,33205763.00,8610704.00,591985.00,9303.00,601288.00,69,3141
2013,OTHER TEXTILE PRODUCT MILLS,89076451.00,5563759.00,382505.00,97005.00,479510.00,255,3149
2013,APPAREL MANUFACTURING,49543032.00,3976786.00,273403.00,15593.00,288996.00,63,3150
2013,APPAREL KNITTING MILLS,1462615.00,39981.00,2748.00,3809.00,6557.00,13,3151
2013,CUT & SEW APPAREL MANUFACTURING,94353195.00,3554074.00,244343.00,18670.00,263013.00,143,3152
2013,APPAREL ACCESSORIES & OTHER APPAREL MANUFACTURING,125494652.00,1345340.00,92495.00,34890.00,127385.00,82,3159
2013,LEATHER & ALLIED PRODUCT MANUFACTURING,2338031.00,288611.00,19843.00,91821.00,111664.00,15,3160
2013,LEATHER & HIDE TANNING & FINISHING,17533149.00,1440400.00,99028.00,43755.00,142783.00,12,3161
2013,FOOTWEAR MANUFACTURING,34255809.00,496980.00,34167.00,4559.00,38726.00,9,3162
2013,OTHER LEATHER & ALLIED PRODUCT MANUFACTURING,5301968.00,2075374.00,142681.00,2546.00,145227.00,88,3169
2013,WOOD PRODUCT MANUFACTURING,1267604195.00,111853427.00,7689930.00,1081669.00,8771599.00,266,3210
2013,SAWMILLS & WOOD PRESERVATION,66743674.00,7178497.00,493521.00,134218.00,627739.00,53,3211
2013,"VENEER, PLYWOOD, & ENGINEERED WOOD PRODUCT MANUFACTURING",107064375.00,27152116.00,1866708.00,167103.00,2033811.00,44,3212
2013,OTHER WOOD PRODUCT MANUFACTURING,852794054.00,69879678.00,4800999.00,726131.00,5527130.00,346,3219
2013,PAPER MANUFACTURING,741068379.00,33974881.00,2335772.00,31755858.00,34091630.00,42,3220
2013,"PULP, PAPER, & PAPERBOARD MILLS",889965618.00,2647530.00,182016.00,1819430.00,2001446.00,14,3221
2013,CONVERTED PAPER PRODUCT MANUFACTURING,1237227908.00,29968661.00,2060342.00,1553262.00,3613604.00,98,3222
2013,PRINTING & RELATED SUPPORT ACTIVITIES,4141910.00,488767.00,33602.00,232.00,33834.00,4,3230
2013,PRINTING & RELATED SUPPORT ACTIVITIES,2717010167.00,370420598.00,25466462.00,2656395.00,28122857.00,1204,3231
2013,PETROLEUM & COAL PRODUCTS MANUFACTURING,160851589.00,146354471.00,10061872.00,207738.00,10269610.00,15,3240
2013,PETROLEUM & COAL PRODUCTS MANUFACTURING,4248268056.00,226243330.00,15554232.00,3739749.00,19293981.00,33,3241
2013,CHEMICAL MANUFACTURING,1914889547.00,47821816.00,3287752.00,533868.00,3821620.00,116,3250
2013,BASIC CHEMICAL MANUFACTURING,1141178011.00,37825197.00,2600488.00,280686.00,2881174.00,62,3251
2013,"RESIN, SYNTHETIC RUBBER, & ARTIFICIAL SYNTHETIC FIBERS & FILAMENTS MANUFACTURING",47292242.00,2761729.00,189870.00,166846.00,356716.00,15,3252
2013,"PESTICIDE, FERTILIZER, & OTHER AGRICULTURAL CHEMICAL MANUFACTURING",263915922.00,2137751.00,146971.00,17057.00,164028.00,23,3253
2013,PHARMACEUTICAL & MEDICINE MANUFACTURING,1918012103.00,7663801.00,526882.00,654567.00,1181449.00,59,3254
2013,"PAINT, COATING, & ADHESIVE MANUFACTURING",90130587.00,5725579.00,393631.00,113248.00,506879.00,36,3255
2013,"SOAP, CLEANING COMPOUND, & TOILET PREPARATION MANUFACTURING",344869935.00,29135502.00,2003065.00,715984.00,2719049.00,162,3256
2013,OTHER CHEMICAL PRODUCT & PREPARATION MANUFACTURING,488935799.00,16104472.00,1107189.00,1708836.00,2816025.00,98,3259
2013,PLASTICS & RUBBER PRODUCTS MANUFACTURING,954308820.00,94712231.00,6512351.00,733809.00,7246160.00,133,3260
2013,PLASTICS PRODUCT MANUFACTURING,1614761845.00,31864738.00,2190704.00,1639878.00,3830582.00,249,3261
2013,RUBBER PRODUCT MANUFACTURING,425521230.00,27007831.00,1856790.00,201272.00,2058062.00,53,3262
2013,NONMETALLIC MINERAL PRODUCT MANUFACTURING,542910437.00,76730042.00,5275192.00,1295385.00,6570577.00,117,3270
2013,CLAY PRODUCT & REFRACTORY MANUFACTURING,27564319.00,11154598.00,766875.00,68672.00,835547.00,111,3271
2013,GLASS & GLASS PRODUCT MANUFACTURING,153149493.00,9536876.00,655662.00,404315.00,1059977.00,97,3272
2013,CEMENT & CONCRETE PRODUCT MANUFACTURING,846505651.00,487171096.00,33492997.00,858063.00,34351060.00,142,3273
2013,LIME & GYPSUM PRODUCT MANUFACTURING,30601875.00,2252189.00,154837.00,329911.00,484748.00,6,3274
2013,OTHER NONMETALLIC MINERAL PRODUCT MANUFACTURING,81948757.00,22803195.00,1567727.00,475339.00,2043066.00,60,3279
2013,PRIMARY METAL MANUFACTURING,290331396.00,29304936.00,2014713.00,134299.00,2149012.00,38,3310
2013,IRON & STEEL MILLS & FERROALLOY MANUFACTURING,107757062.00,18893883.00,1298952.00,831399.00,2130351.00,25,3311
2013,STEEL PRODUCT MANUFACTURING FROM PURCHASED STEEL,293729164.00,16363631.00,1125009.00,196730.00,1321739.00,63,3312
2013,ALUMINA & ALUMINUM PRODUCTION & PROCESSING,302388711.00,2034001.00,139835.00,66418.00,206253.00,10,3313
2013,NONFERROUS METAL (EXCEPT ALUMINUM) PRODUCTION & PROCESSING,248236670.00,2482398.00,170665.00,32273.00,202938.00,19,3314
2013,FOUNDRIES,554215773.00,734962.00,50528.00,1233898.00,1284426.00,30,3315
2013,FABRICATED METAL PRODUCT MANUFACTURING,1722787299.00,156625798.00,10768026.00,2983648.00,13751674.00,503,3320
2013,FORGING & STAMPING,353405574.00,1086180.00,74675.00,281937.00,356612.00,61,3321
2013,CUTLERY & HANDTOOL MANUFACTURING,188378308.00,4387665.00,301654.00,109622.00,411276.00,55,3322
2013,ARCHITECTURAL & STRUCTURAL METALS MANUFACTURING,887608210.00,204068384.00,14029727.00,2245777.00,16275504.00,283,3323
2013,"BOILER, TANK, & SHIPPING CONTAINER MANUFACTURING",118102686.00,20079168.00,1380444.00,439543.00,1819987.00,37,3324
2013,HARDWARE MANUFACTURING,62400979.00,2081278.00,143088.00,182146.00,325234.00,15,3325
2013,SPRING & WIRE PRODUCT MANUFACTURING,100835819.00,2810007.00,193186.00,145519.00,338705.00,18,3326
2013,"MACHINE SHOPS; TURNED PRODUCT; & SCREW, NUT, & BOLT MANUFACTURING",895740055.00,27990431.00,1924357.00,1012755.00,2937112.00,341,3327
2013,"COATING, ENGRAVING, HEAT TREATING, & ALLIED ACTIVITIES",255822869.00,5108956.00,351244.00,350959.00,702203.00,96,3328
2013,OTHER FABRICATED METAL PRODUCT MANUFACTURING,1625993229.00,109282660.00,7513198.00,829906.00,8343104.00,436,3329
2013,MACHINERY MANUFACTURING,1698950273.00,201416859.00,13847431.00,4765124.00,18612555.00,421,3330
2013,"AGRICULTURE, CONSTRUCTION, & MINING MACHINERY MANUFACTURING",642319426.00,61427359.00,4223140.00,563760.00,4786900.00,134,3331
2013,INDUSTRIAL MACHINERY MANUFACTURING,2152025909.00,65520393.00,4504527.00,888346.00,5392873.00,199,3332
2013,COMMERCIAL & SERVICE INDUSTRY MACHINERY MFG,890168622.00,125946054.00,8658794.00,1681116.00,10339910.00,129,3333
2013,"VENTILATION, HEATING, AIR-CONDITIONING, & COMMERCIAL REFRIGERATION EQUIPMENT MANUFACTURING",363045999.00,21820748.00,1500182.00,867267.00,2367449.00,78,3334
2013,METALWORKING MACHINERY MANUFACTURING,378165223.00,36788316.00,2529193.00,603132.00,3132325.00,162,3335
2013,"ENGINE, TURBINE, & POWER TRANSMISSION EQUIPMENT MANUFACTURING",162905209.00,22564113.00,1551285.00,101096.00,1652381.00,32,3336
2013,OTHER GENERAL PURPOSE MACHINERY MANUFACTURING,1440384904.00,90815344.00,6243541.00,1384667.00,7628208.00,314,3339
2013,COMPUTER & ELECTRONIC PRODUCT MANUFACTURING,435472572.00,30582265.00,2102537.00,845600.00,2948137.00,83,3340
2013,COMPUTER & PERIPHERAL EQUIPMENT MANUFACTURING,1482407417.00,161614744.00,11111019.00,1239752.00,12350771.00,96,3341
2013,COMMUNICATIONS EQUIPMENT MANUFACTURING,233945745.00,26590256.00,1828086.00,162447.00,1990533.00,86,3342
2013,AUDIO & VIDEO EQUIPMENT MANUFACTURING,91158834.00,4144956.00,284969.00,28357.00,313326.00,37,3343
2013,SEMICONDUCTOR & OTHER ELECTRONIC COMPONENT MANUFACTURING,983971390.00,18280466.00,1256779.00,2963657.00,4220436.00,105,3344
2013,"NAVIGATIONAL, MEASURING, ELECTROMEDICAL, & CONTROL INSTRUMENTS MANUFACTURING",857931095.00,43009272.00,2956897.00,3837005.00,6793902.00,203,3345
2013,MANUFACTURING & REPRODUCING MAGNETIC & OPTICAL    MEDIA,22169112.00,2753648.00,189312.00,23568.00,212880.00,33,3346
2013,"ELECTRICAL EQUIPMENT, APPLIANCE, & COMPONENT MANUFACTURING",3044003405.00,145602117.00,10010158.00,4133370.00,14143528.00,273,3350
2013,ELECTRIC LIGHTING EQUIPMENT MANUFACTURING,66759569.00,7406881.00,509223.00,19262.00,528485.00,48,3351
2013,HOUSEHOLD APPLIANCE MANUFACTURING,33138314.00,2601943.00,178880.00,20819.00,199699.00,22,3352
2013,ELECTRICAL EQUIPMENT MANUFACTURING,253555190.00,35667249.00,2452120.00,573610.00,3025730.00,73,3353
2013,OTHER ELECTRICAL EQUIPMENT & COMPONENT MFG,713256349.00,126667925.00,8708428.00,733560.00,9441988.00,137,3359
2013,TRANSPORTATION EQUIPMENT MANUFACTURING,3667872735.00,19408023.00,1334300.00,1157995.00,2492295.00,51,3360
2013,MOTOR VEHICLE MANUFACTURING,126624378.00,9485731.00,652146.00,62895.00,715041.00,18,3361
2013,MOTOR VEHICLE BODY & TRAILER MANUFACTURING,211978399.00,18273275.00,1256289.00,58347.00,1314636.00,50,3362
2013,MOTOR VEHICLE PARTS MANUFACTURING,422711324.00,3468399.00,238447.00,735617.00,974064.00,69,3363
2013,AEROSPACE PRODUCT & PARTS MANUFACTURING,235889427.00,1758432.00,120895.00,83912.00,204807.00,24,3364
2013,SHIP & BOAT BUILDING,138048689.00,1064605.00,73188.00,77716.00,150904.00,19,3366
2013,OTHER TRANSPORTATION EQUIPMENT MANUFACTURING,105658558.00,9577526.00,658457.00,103617.00,762074.00,58,3369
2013,FURNITURE & RELATED PRODUCT MANUFACTURING,343656532.00,64916324.00,4462988.00,212068.00,4675056.00,217,3370
2013,HOUSEHOLD & INSTITUTIONAL FURNITURE & KITCHEN CABINET MANUFACTURING,310088898.00,40344980.00,2773708.00,1000825.00,3774533.00,282,3371
2013,OFFICE FURNITURE (INCLUDING FIXTURES) MANUFACTURING,151027046.00,28595524.00,1965948.00,174764.00,2140712.00,114,3372
2013,OTHER FURNITURE RELATED PRODUCT MANUFACTURING,52099064.00,2450174.00,168448.00,162079.00,330527.00,17,3379
2013,MISCELLANEOUS MANUFACTURING,5102335516.00,333079738.00,22906669.00,4189337.00,27096006.00,791,3390
2013,MEDICAL EQUIPMENT & SUPPLIES MANUFACTURING,1035774750.00,31720311.00,2180779.00,3909386.00,6090165.00,345,3391
2013,OTHER MISCELLANEOUS MANUFACTURING,1452476042.00,165375892.00,11369652.00,3224983.00,14594635.00,1420,3399
